tweet,stemming,label
"cowo kpop kalo pake kamera iphone no filter tuh gantengnya naik, iphone juga desain keren dan spesifikasi yg bagus, tapi harganya mahal","['cowok', 'kpop', 'pakai', 'kamera', 'iphone', 'filter', 'ganteng', 'iphone', 'desain', 'keren', 'spesifikasi', 'bagus', 'harga', 'mahal']",0
"w udh mantengin review review di yutub. Ujung-ujungnya bnyk yg bilang iphone bagus kalo dr segi kamera, desain, dan spesifikasi. Kurangnya harga mahal","['mantengin', 'review', 'review', 'youtube', 'ujungujungnya', 'iphone', 'bagus', 'segi', 'kamera', 'desain', 'spesifikasi', 'kurang', 'harga', 'mahal']",0
"Ok deh kamera hp gue alias iPhone 6 si jadul luv, tapi desain masih lucu, dan spesifikasi yg bagus, dan harganya masih mahal sampai sekarang","['kamera', 'handphone', 'alias', 'iphone', 'jadul', 'desain', 'lucu', 'spesifikasi', 'bagus', 'harga', 'mahal']",0
"Iphone sempat memimpin soal kamera sejak iphone X. desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal

","['iphone', 'pimpin', 'kamera', 'iphone', 'desain', 'lucu', 'spesifikasi', 'bagus', 'harga', 'mahal']",0
"Terimakasih kamera iphone, suka juga sama desain dan spesifikasi yg bagus, tapi harganya mahal","['terimakasih', 'kamera', 'iphone', 'suka', 'desain', 'spesifikasi', 'bagus', 'harga', 'mahal']",0
"kamera iphone 13 series jelek bgt,Tapi untuk desain dan spesifikasi bagus, tapi harganya mahal","['kamera', 'iphone', 'series', 'jelek', 'bgttapi', 'desain', 'spesifikasi', 'bagus', 'harga', 'mahal']",0
"Rekomendasi Hp Kamera Gahar Cocok Buat Yang Hobi Foto Foto
iPhone XR (Recom)

ðŸ”— https://t.co/nI0bT2wQZP https://t.co/XxGbB6bU0A","['rekomendasi', 'handphone', 'kamera', 'gahar', 'cocok', 'hobi', 'foto', 'foto', 'iphone', 'xr', 'recom']",0
"bener aku aja agak nyesel beli iPhone walaupun emang kamera, desain, dan spesifikasinya bagus. Tapi harganya mahal","['sesal', 'beli', 'iphone', 'kamera', 'desain', 'spesifikasi', 'bagus', 'harga', 'mahal']",0
"Sejak Ip 11 keatas emang iphone balik lagi jadi juara 1 kamera hp sedunia, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal","['iphone', 'atas', 'iphone', 'juara', 'kamera', 'handphone', 'dunia', 'desain', 'lucu', 'spesifikasi', 'bagus', 'harga', 'mahal']",0
"Kebantu angle aja sih, sama kebantu kamera iPhone 13 Pro. Iphone juga bagus desain dan spesifikasinya, walaupun harga mahal","['bantu', 'angle', 'bantu', 'kamera', 'iphone', 'pro', 'iphone', 'bagus', 'desain', 'spesifikasi', 'harga', 'mahal']",0
"kamera iphone 12 pro max pas terik di lapangan cakep parah. Apalagi desain juga keren, dan spesifikasi yg bagus, tapi sayang harganya mahal","['kamera', 'iphone', 'pro', 'max', 'pas', 'terik', 'lapang', 'cakep', 'parah', 'desain', 'keren', 'spesifikasi', 'bagus', 'sayang', 'harga', 'mahal']",0
"Tapi kalau liat hasil kamera iPhone 12 ke atas kok bagus bgt, apalagi desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal","['hasil', 'kamera', 'iphone', 'bagus', 'banget', 'desain', 'lucu', 'spesifikasi', 'bagus', 'harga', 'mahal']",0
"menggoda bgt kamera iPhone 14 pro, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal","['goda', 'banget', 'kamera', 'iphone', 'pro', 'desain', 'lucu', 'spesifikasi', 'bagus', 'harga', 'mahal']",0
"knp kamera iphone 13 14 jelek bgt sih. Tapi untuk desain dan spesifikasi bagus, tapi harganya mahal","['kamera', 'iphone', 'jelek', 'banget', 'desain', 'spesifikasi', 'bagus', 'harga', 'mahal']",0
Postingan nct  dr kamera iphone hasilnya kok jelek ya. Tapi bagusnya iphone di desain dan spesifikasi. Sayang harga masih mahal,"['postingan', 'nct', 'kamera', 'iphone', 'hasil', 'jelek', 'bagus', 'iphone', 'desain', 'spesifikasi', 'sayang', 'harga', 'mahal']",0
"klo mau nyari kuliatas kamera aja mending iphone iphone 11 aja sklian, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal","['cari', 'kuliatas', 'kamera', 'mending', 'iphone', 'iphone', 'sklian', 'desain', 'lucu', 'spesifikasi', 'bagus', 'harga', 'mahal']",0
"kalau hp yg sebelumnya ini bgt sih iphone 7, dan entah knp gue suka bgt sama tone kamera iphone, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal","['handphone', 'banget', 'iphone', 'suka', 'banget', 'tone', 'kamera', 'iphone', 'desain', 'lucu', 'spesifikasi', 'bagus', 'harga', 'mahal']",0
"Alasan lainnya:
1. Iphone 12 ke atas udh mendukung 5G, Indo diramalin 2-3 tahun kedepan udh ganti ke 5G smuanya
2. Alasan basic: kamera. Utk dukung kamu dokumentasi/bisnis/konten.
aku jadi ngerti ketapi iphone mahal.","['alas', 'iphone', 'dukung', 'indonesia', 'diramalin', 'depan', 'ganti', 'smuanya', 'alas', 'basic', 'kamera', 'dukung', 'dokumentasibisniskonten', 'erti', 'ketap', 'iphone', 'mahal']",0
Action Mode itu salah satu fitur yang ada di kamera Iphone 14. Yang memungkinkan kita merekam video dengan tingkat kestabilan yang bagusss banget https://t.co/Y7SyojaUZf,"['action', 'mode', 'salah', 'fitur', 'kamera', 'iphone', 'rekam', 'video', 'tingkat', 'stabil', 'bagus', 'banget']",0
"Kamera iphone yg dulu tu kek estetik bgt ada blur berpasir suka deh, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal","['kamera', 'iphone', 'estetik', 'banget', 'blur', 'pasir', 'suka', 'desain', 'lucu', 'spesifikasi', 'bagus', 'harga', 'mahal']",0
"kamera iphone bagus bgt, desainnya juga lucu","['kamera', 'iphone', 'bagus', 'banget', 'desain', 'lucu']",0
jujur w kangen kamera hp iphone 6s+. Kangen desain dan spesifikasinya jg. Tapi harga iphone masih mahal,"['jujur', 'kangen', 'kamera', 'handphone', 'iphone', 'kangen', 'desain', 'spesifikasi', 'harga', 'iphone', 'mahal']",0
"iphone 13 promax kamera nya knp tiba tiba suka mendadak burem sih. Tapi desain lucu, dan spesifikasi yg bagus, tapi harganya mahal","['iphone', 'promax', 'kamera', 'suka', 'dadak', 'buram', 'desain', 'lucu', 'spesifikasi', 'bagus', 'harga', 'mahal']",0
"Kamera iphone memang terbaik, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal","['kamera', 'iphone', 'baik', 'desain', 'lucu', 'spesifikasi', 'bagus', 'harga', 'mahal']",0
"Desain Boba kamera siri iPhone 14 ini terlalu besar, kalau dilihat berkali-kali jadi gk pengen. Tapi kameranya bagus","['desain', 'boba', 'kamera', 'siri', 'iphone', 'berkalikali', 'pengin', 'kamera', 'bagus']",0
"Teknologi Kamera yang Gak Kaleng-Kaleng

iPhone 14 dilengkapi dengan kamera 48mp dan bisa motret dengan format ProRaw, cocok banget buat pecinta foto lanskap. Ukuran sensornya jg lebih besar, buat foto low light udah pasti kece.","['teknologi', 'kamera', 'kalengkaleng', 'iphone', 'lengkap', 'kamera', 'potret', 'format', 'proraw', 'cocok', 'banget', 'cinta', 'foto', 'lanskap', 'ukur', 'sensor', 'foto', 'low', 'light', 'kece']",0
"Emang kualitas kamera profesional udah bergeser ke iphone ya sekarang, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal","['kualitas', 'kamera', 'profesional', 'geser', 'iphone', 'desain', 'lucu', 'spesifikasi', 'bagus', 'harga', 'mahal']",0
Kelebihan iPhone dibanding Android:. 1. Desain elegan dan berkelas. 2. Performa tinggi dan kencang. 3. OS yang selalu up-to-date. 4. Sistem keamanan yang lebih canggih. 5. Hasil jepretan kamera yang mumpuni. 6. Harga jual bekas yang baik. 7. Ekosistem produktivitas yang terbaik,"['lebih', 'iphone', 'banding', 'android', 'desain', 'elegan', 'kelas', 'performa', 'kencang', 'os', 'uptodate', 'sistem', 'aman', 'canggih', 'hasil', 'jepret', 'kamera', 'mumpuni', 'harga', 'jual', 'bekas', 'ekosistem', 'produktivitas', 'baik']",0
"gw lebih suka kamera,desain, dan spesifikasinya iphone, walaupun harga mahal","['suka', 'kameradesain', 'spesifikasi', 'iphone', 'harga', 'mahal']",0
"Kamera iPhone emang se bagus itu si, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal ","['kamera', 'iphone', 'bagus', 'desain', 'lucu', 'spesifikasi', 'bagus', 'harga', 'mahal']",0
"Dulu foto pake kamera nokia, skrg pake kamera iphone. desain iphone juga lucu, dan spesifikasi yg bagus, tapi harganya mahal
Ya Jelas lebih glowing laaahhh ya

","['foto', 'pakai', 'kamera', 'nokia', 'pakai', 'kamera', 'iphone', 'desain', 'iphone', 'lucu', 'spesifikasi', 'bagus', 'harga', 'mahal', 'glowing', 'laaahhh']",0
"Iphone cuma bagus di kamera, desain, sama spesifikasi kata aku
Kalo buat konten kamera bisa diandelin banget. Tapi harganya mahal","['iphone', 'bagus', 'kamera', 'desain', 'spesifikasi', 'konten', 'kamera', 'diandelin', 'banget', 'harga', 'mahal']",0
"Mau cerita..
Hp iPhone 6 bekasku dulu yg dipake adeku sekarang itu ketapi ya kamera nya ngebug. Pas dibuka itu kamera nya black total gitu,tapi buka apl lain masih bisa","['cerita', 'handphone', 'iphone', 'bekas', 'pakai', 'adeku', 'ketap', 'kamera', 'ngebug', 'pas', 'buka', 'kamera', 'black', 'total', 'gitutapi', 'buka', 'apl']",0
"Iphone 6. Sampai skrg masih bgs kecuali baterai aja gak tahan lama. Kamera nya msh jernih, desain juga masih lucu, dan spesifikasi yg bagus, tapi harganya mahal","['iphone', 'bagus', 'kecuali', 'baterai', 'tahan', 'kamera', 'jernih', 'desain', 'lucu', 'spesifikasi', 'bagus', 'harga', 'mahal']",-1
"iPhone 12 sampe skrg menurut gue masih jadi iPhone yg sangat memenuhi berbagai kebutuhan sehari-hari buat sebagian besar orang. 

Kamera depan belakang udah ada night mode, design udah kotak, dan performa masih kenceng banget.

Dipake buat bikin story, foto2, oke banget.","['iphone', 'iphone', 'penuh', 'butuh', 'seharihari', 'kamera', 'night', 'mode', 'design', 'kotak', 'performa', 'kencang', 'banget', 'pakai', 'story', 'foto', 'banget']",0
Aku lebih suka iphone XR sbnrnya. Aku suka design nya. Kamera nya okay bgt. Baterai nya okay. ,"['suka', 'iphone', 'xr', 'sbnrnya', 'suka', 'design', 'kamera', 'okay', 'banget', 'baterai', 'okay']",1
"Kamera iphone emg bagusnya ga bohong, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal","['kamera', 'iphone', 'bagus', 'bohong', 'desain', 'lucu', 'spesifikasi', 'bagus', 'harga', 'mahal']",0
"ih masa td nyobain kamera iphone 13 temen terus jelek, tapi aku suka desain dan spesifikasinya bagus, walaupun harga mahal","['coba', 'kamera', 'iphone', 'teman', 'jelek', 'suka', 'desain', 'spesifikasi', 'bagus', 'harga', 'mahal']",0
"Saya pake iphone 13 pro. Ketahanan baterai mantap,  kamera,desain,spesifikasinya jg bagus. Kurang di harga yg mahal

","['pakai', 'iphone', 'pro', 'tahan', 'baterai', 'mantap', 'kameradesainspesifikasinya', 'bagus', 'harga', 'mahal']",1
"Aku cantik bgt kalau pake kamera iPhone pls. Suka jg desain dan spesifikasi yg bagus, tapi harganya mahal","['cantik', 'banget', 'pakai', 'kamera', 'iphone', 'pls', 'suka', 'desain', 'spesifikasi', 'bagus', 'harga', 'mahal']",0
"kamera iphone tuh ketapi sih foto effortless aja hasilnya cakep, terus desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal","['kamera', 'iphone', 'ketap', 'foto', 'effortless', 'hasil', 'cakep', 'desain', 'lucu', 'spesifikasi', 'bagus', 'harga', 'mahal']",0
"Jepretan iphone 7+  pecah, tapi desain dan spesifikasi keren, tapi harganya mahal","['jepret', 'iphone', 'pecah', 'desain', 'spesifikasi', 'keren', 'harga', 'mahal']",0
"emang bagus bgt kamera iphone, anti tremor, pake lensa wide juga masih tajem, sama dynamic rangenya gokil sih. desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal","['bagus', 'banget', 'kamera', 'iphone', 'anti', 'tremor', 'pakai', 'lensa', 'wide', 'tajem', 'dynamic', 'rangenya', 'gila', 'desain', 'lucu', 'spesifikasi', 'bagus', 'harga', 'mahal']",0
"Utk editing lebih lanjut tetep milih dari kamera iphone. desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal","['editing', 'pilih', 'kamera', 'iphone', 'desain', 'lucu', 'spesifikasi', 'bagus', 'harga', 'mahal']",0
"Jujur kualitas kamera iphone 14 kalo utk foto masih jelek sih, tapi desain dan spesifikasinya udh bagus, sayang harganya mahal bgt","['jujur', 'kualitas', 'kamera', 'iphone', 'foto', 'jelek', 'desain', 'spesifikasi', 'bagus', 'sayang', 'harga', 'mahal', 'banget']",0
"Klo kalian suka hp kecil bisa pilih iphone xs ya. fiturnya setara xs max cmn layar dan battery lebih kecil. Untuk kamera jgn diraguin lg udah pasti jernih poll
","['suka', 'handphone', 'pilih', 'iphone', 'fiturnya', 'tara', 'max', 'cuman', 'layar', 'battery', 'kamera', 'diraguin', 'jernih', 'poll']",-1
"Kalo tujuannya ke kamera,desain, dan spesifikasi mending ke iphone sih, walaupun harganya lebih mahal","['tuju', 'kameradesain', 'spesifikasi', 'mending', 'iphone', 'harga', 'mahal']",0
"Beda sama kamera iphone yg foto asli sama pas di bikin story ttp tajam fotonya, bagus. Iphone desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal","['beda', 'kamera', 'iphone', 'foto', 'asli', 'pas', 'story', 'tajam', 'foto', 'bagus', 'iphone', 'desain', 'lucu', 'spesifikasi', 'bagus', 'harga', 'mahal']",0
"@Prmvsa @sbyfess maksudnya saya bilang itu lebih worth xr. andro kurang reliable sih. d pake beberapa tahun udah agak ga enak. dr kamera, dll, manajemen ram dll masih lebih reliable iphone. menurutku ya.","['maksud', 'worth', 'xr', 'andro', 'reliable', 'pakai', 'kamera', 'dan lain', 'manajemen', 'ram', 'dan lain', 'reliable', 'iphone', 'turut']",0
"karena kekuatan kamera iphone juga hasilnya bagus bgt, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal","['kuat', 'kamera', 'iphone', 'hasil', 'bagus', 'banget', 'desain', 'lucu', 'spesifikasi', 'bagus', 'harga', 'mahal']",0
"Kalo mentingin  kamera, desain dan spesifikasi mending xr, tapi harganya mahal bgt","['mentingin', 'kamera', 'desain', 'spesifikasi', 'mending', 'xr', 'harga', 'mahal', 'banget']",0
"iPhone saja kalau urusan kamera, spesifikasi dan desain lebih bagus
Efektif, efisien. Walaupun harga mahal","['iphone', 'urus', 'kamera', 'spesifikasi', 'desain', 'bagus', 'efektif', 'efisien', 'harga', 'mahal']",0
"pengen nyicil beli iphone  soalnya mau buka olshop lagi, dan kamera iphone lumayan banget bagus, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal","['pengin', 'nyicil', 'beli', 'iphone', 'buka', 'olshop', 'kamera', 'iphone', 'lumayan', 'banget', 'bagus', 'desain', 'lucu', 'spesifikasi', 'bagus', 'harga', 'mahal']",0
"suka banget deh liat foto idola gua kalo dari kamera iphone, lebih keliatan nyatanya bagusnya, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal","['suka', 'banget', 'foto', 'idola', 'gua', 'kamera', 'iphone', 'bagus', 'desain', 'lucu', 'spesifikasi', 'bagus', 'harga', 'mahal']",0
"Tapi emg kayak ada yg spesial ya dari kamera si iphone ini, desain juga keren, dan spesifikasi yg bagus, tapi harganya mahal","['spesial', 'kamera', 'iphone', 'desain', 'keren', 'spesifikasi', 'bagus', 'harga', 'mahal']",0
"kamera belakang iphone x
suka banget kalo lagi fotoin langit. desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal","['kamera', 'iphone', 'suka', 'banget', 'foto', 'langit', 'desain', 'lucu', 'spesifikasi', 'bagus', 'harga', 'mahal']",0
"Akhirnya gw beli iphone juga. kualitas kamera dan videonya emg bagus sih, apalagi buat sosmed mendukung bgt. desain juga lucu, dan spesifikasi yg bagus, walaupun harganya mahal","['beli', 'iphone', 'kualitas', 'kamera', 'video', 'bagus', 'sosial media', 'dukung', 'banget', 'desain', 'lucu', 'spesifikasi', 'bagus', 'harga', 'mahal']",0
"@convomfs Buat yang baru mau pakai iPhone, 11 ini lumayan sih. Udah layar poni dan dual kamera.","['pakai', 'iphone', 'lumayan', 'layar', 'poni', 'dual', 'kamera']",0
"Buset modal cahaya sama kamera iphone aja cakep bener, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal","['buset', 'modal', 'cahaya', 'kamera', 'iphone', 'cakep', 'desain', 'lucu', 'spesifikasi', 'bagus', 'harga', 'mahal']",0
iPhone setau gue lebih stabil manajemen ram diluar faktor kamera sama. Bahkan dulu iPhone ram 2gb lawan andro jaman ram 3gb aja masih stabil iPhone. Mungkin alasan pilih andro karena faktor harga lebih ramah,"['iphone', 'tau', 'stabil', 'manajemen', 'ram', 'luar', 'faktor', 'kamera', 'iphone', 'ram', 'gb', 'lawan', 'andro', 'jaman', 'ram', 'gb', 'stabil', 'iphone', 'alas', 'pilih', 'andro', 'faktor', 'harga', 'ramah']",0
"Ya karna kan emang kualitas kamera hp iphone sudah terbukti bagus, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal","['kualitas', 'kamera', 'handphone', 'iphone', 'bukti', 'bagus', 'desain', 'lucu', 'spesifikasi', 'bagus', 'harga', 'mahal']",0
" Kamera iphone emang bagus sih, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal","['kamera', 'iphone', 'bagus', 'desain', 'lucu', 'spesifikasi', 'bagus', 'harga', 'mahal']",0
"Kondisi lighting mempengaruh apalagi pake sistem kamera iphone. Iphone desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal","['kondisi', 'lighting', 'pengaruh', 'pakai', 'sistem', 'kamera', 'iphone', 'iphone', 'desain', 'lucu', 'spesifikasi', 'bagus', 'harga', 'mahal']",0
"Hasil kamera iPhone 14 Pro bening banget, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal bgt ","['hasil', 'kamera', 'iphone', 'pro', 'bening', 'banget', 'desain', 'lucu', 'spesifikasi', 'bagus', 'harga', 'mahal', 'banget']",0
"Review iPhone 14 Kamera Makin jernih, Layarnya punya ""Poni"" Banyak Fungsi ","['review', 'iphone', 'kamera', 'jernih', 'layar', 'poni', 'fungsi']",0
"Iphone 14ProMax
alasanya apa
kamera udah lebih besar 
procesor paling kenceng
baterai besar skrg jadi gada alasan soal baterai lagi","['iphone', 'promax', 'alasanya', 'kamera', 'procesor', 'kencang', 'baterai', 'enggak ada', 'alas', 'baterai']",1
"jujur kalo masalah hasil kamera yg di upload ke social media iphone ni tetep juara, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal","['jujur', 'hasil', 'kamera', 'upload', 'social', 'media', 'iphone', 'juara', 'desain', 'lucu', 'spesifikasi', 'bagus', 'harga', 'mahal']",0
"naksir bgt sama kamera iphone 13 keren, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal","['taksir', 'banget', 'kamera', 'iphone', 'keren', 'desain', 'lucu', 'spesifikasi', 'bagus', 'harga', 'mahal']",0
"Semua akan indah pada 
kamera iphone, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal","['indah', 'kamera', 'iphone', 'desain', 'lucu', 'spesifikasi', 'bagus', 'harga', 'mahal']",0
"mau ganti hp sebenernya gue pengen bgt samsung flip tapi tampilan semua applikasi dan kamera instagram tuh ga ada yang bisa ngalahin iphone, iphone terbaikðŸ˜­","['ganti', 'handphone', 'pengin', 'banget', 'samsung', 'flip', 'tampil', 'aplikasi', 'kamera', 'instagram', 'kalah', 'iphone', 'iphone', 'baik']",0
"Iphone 14 gue liat2 itu kamera makin menonjol aja bagus bgt, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal","['iphone', 'kamera', 'tonjol', 'bagus', 'banget', 'desain', 'lucu', 'spesifikasi', 'bagus', 'harga', 'mahal']",0
"Review iphone 8 kualitas layar memanjakan mata
smooth nyaman 
karakter speaker stereonya soft
fast charging 
wireless charging                           kameranya masih jernih
baterai kecil sngt boros

","['review', 'iphone', 'kualitas', 'layar', 'manja', 'smooth', 'nyaman', 'karakter', 'speaker', 'stereo', 'soft', 'fast', 'charging', 'wireless', 'charging', 'kamera', 'jernih', 'baterai', 'boros']",-1
"gatau knp idol tuh damagenya ga ngotak kalo difoto pake iphone drpd pake kamera, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal","['enggak tau', 'idol', 'damagenya', 'ngotak', 'foto', 'pakai', 'iphone', 'pakai', 'kamera', 'desain', 'lucu', 'spesifikasi', 'bagus', 'harga', 'mahal']",0
"itulah alasan ketapi gue ganti ke iphone, dipake foto hasilnya bagus bgt kameranya, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal","['alas', 'ketap', 'ganti', 'iphone', 'pakai', 'foto', 'hasil', 'bagus', 'banget', 'kamera', 'desain', 'lucu', 'spesifikasi', 'bagus', 'harga', 'mahal']",0
