date,jenis,username,tweet,kamera,baterai,desain,harga,spesifikasi
2022-09-26 07:52:56+00:00,iphone,wudyoubemine,"Dulu foto pake kamera nokia, skrg pake kamera iphone. desain iphone juga lucu, dan spesifikasi yg bagus, tapi harganya mahal
Ya Jelas lebih glowing laaahhh ya

",1,0,1,-1,1
2022-09-26 01:52:26+00:00,iphone,Toughfiq,"Iphone cuma bagus di kamera, desain, sama spesifikasi kata aku
Kalo buat konten kamera bisa diandelin banget. Tapi harganya mahal",1,0,1,-1,1
2022-09-25 15:04:06+00:00,iphone,RaiTasy_,"Mau cerita..
Hp iPhone 6 bekasku dulu yg dipake adeku sekarang itu ketapi ya kamera nya ngebug. Pas dibuka itu kamera nya black total gitu,tapi buka apl lain masih bisa",-1,0,0,0,0
2022-09-25 10:04:56+00:00,iphone,alliajaafar,"Iphone 6. Sampai skrg masih bgs kecuali baterai aja gak tahan lama. Kamera nya msh jernih, desain juga masih lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,-1,1,-1,1
2022-09-25 09:35:37+00:00,iphone,billydolmen,"iPhone 12 sampe skrg menurut gue masih jadi iPhone yg sangat memenuhi berbagai kebutuhan sehari-hari buat sebagian besar orang. 

Kamera depan belakang udah ada night mode, design udah kotak, dan performa masih kenceng banget.

Dipake buat bikin story, foto2, oke banget.",1,0,1,0,1
2022-09-25 05:45:29+00:00,iphone,rs91media,Aku lebih suka iphone XR sbnrnya. Aku suka design nya. Kamera nya okay bgt. Baterai nya okay. ,1,1,1,0,0
2022-09-25 04:56:27+00:00,iphone,cicicilok,"Kamera iphone emg bagusnya ga bohong, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-09-24 15:29:34+00:00,iphone,cuddleb00,"ih masa td nyobain kamera iphone 13 temen terus jelek, tapi aku suka desain dan spesifikasinya bagus, walaupun harga mahal",-1,0,1,-1,1
2022-09-24 14:42:23+00:00,iphone,Kasturi_Musafir,"Saya pake iphone 13 pro. Ketahanan baterai mantap,  kamera,desain,spesifikasinya jg bagus. Kurang di harga yg mahal

",1,1,1,-1,1
2022-09-24 14:15:23+00:00,iphone,seiszfleur,"Aku cantik bgt kalau pake kamera iPhone pls. Suka jg desain dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-09-24 13:21:34+00:00,iphone,15iethan,"kamera iphone tuh ketapi sih foto effortless aja hasilnya cakep, terus desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-09-24 11:08:55+00:00,iphone,benikurniawank,"Jepretan iphone 7+  pecah, tapi desain dan spesifikasi keren, tapi harganya mahal",-1,0,1,-1,1
2022-09-23 12:10:50+00:00,iphone,MahardikaSW,"emang bagus bgt kamera iphone, anti tremor, pake lensa wide juga masih tajem, sama dynamic rangenya gokil sih. desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-09-23 08:23:44+00:00,iphone,tytytyaaa,"Utk editing lebih lanjut tetep milih dari kamera iphone. desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-09-22 23:48:45+00:00,iphone,vinxlm,"Jujur kualitas kamera iphone 14 kalo utk foto masih jelek sih, tapi desain dan spesifikasinya udh bagus, sayang harganya mahal bgt",-1,0,1,-1,1
2022-09-22 15:14:49+00:00,iphone,r1fzurlovebae_,"Klo kalian suka hp kecil bisa pilih iphone xs ya. fiturnya setara xs max cmn layar dan battery lebih kecil. Untuk kamera jgn diraguin lg udah pasti jernih poll
",1,-1,-1,0,0
2022-09-22 11:37:42+00:00,iphone,nnasmdu,"Kalo tujuannya ke kamera,desain, dan spesifikasi mending ke iphone sih, walaupun harganya lebih mahal",1,0,1,-1,1
2022-09-22 09:10:34+00:00,iphone,arcillaptr,"Beda sama kamera iphone yg foto asli sama pas di bikin story ttp tajam fotonya, bagus. Iphone desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-09-22 08:44:58+00:00,iphone,riddle__tom,"@Prmvsa @sbyfess maksudnya saya bilang itu lebih worth xr. andro kurang reliable sih. d pake beberapa tahun udah agak ga enak. dr kamera, dll, manajemen ram dll masih lebih reliable iphone. menurutku ya.",1,0,0,0,1
2022-09-22 03:39:27+00:00,iphone,bigwinyayaya,"karena kekuatan kamera iphone juga hasilnya bagus bgt, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-09-21 08:32:06+00:00,iphone,hollyweed35,"Kalo mentingin  kamera, desain dan spesifikasi mending xr, tapi harganya mahal bgt",1,0,1,-1,1
2022-09-20 16:43:30+00:00,iphone,huroncom,"iPhone saja kalau urusan kamera, spesifikasi dan desain lebih bagus
Efektif, efisien. Walaupun harga mahal",1,0,1,-1,1
2022-09-19 15:15:17+00:00,iphone,sheonthesheep,"pengen nyicil beli iphone  soalnya mau buka olshop lagi, dan kamera iphone lumayan banget bagus, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-09-19 11:54:20+00:00,iphone,yelskz,"suka banget deh liat foto idola gua kalo dari kamera iphone, lebih keliatan nyatanya bagusnya, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-09-19 10:03:15+00:00,iphone,dyantheofiliap,"Tapi emg kayak ada yg spesial ya dari kamera si iphone ini, desain juga keren, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-09-19 05:09:10+00:00,iphone,lucskygirls,"kamera belakang iphone x
suka banget kalo lagi fotoin langit. desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-09-19 02:43:06+00:00,iphone,bakpiacklt,"Akhirnya gw beli iphone juga. kualitas kamera dan videonya emg bagus sih, apalagi buat sosmed mendukung bgt. desain juga lucu, dan spesifikasi yg bagus, walaupun harganya mahal",1,0,1,-1,1
2022-09-19 02:05:04+00:00,iphone,arifamin23,"@convomfs Buat yang baru mau pakai iPhone, 11 ini lumayan sih. Udah layar poni dan dual kamera.",1,0,1,0,0
2022-09-19 02:04:12+00:00,iphone,diowjj,"Buset modal cahaya sama kamera iphone aja cakep bener, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-09-19 00:23:10+00:00,iphone,Viridescent_Nob,iPhone setau gue lebih stabil manajemen ram diluar faktor kamera sama. Bahkan dulu iPhone ram 2gb lawan andro jaman ram 3gb aja masih stabil iPhone. Mungkin alasan pilih andro karena faktor harga lebih ramah,1,0,0,-1,1
2022-09-18 22:53:02+00:00,iphone,TeaManisAnget,"Ya karna kan emang kualitas kamera hp iphone sudah terbukti bagus, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-09-18 15:22:42+00:00,iphone,gloriousaturn," Kamera iphone emang bagus sih, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-09-18 01:09:13+00:00,iphone,rock888men,"Kondisi lighting mempengaruh apalagi pake sistem kamera iphone. Iphone desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-09-17 11:56:22+00:00,iphone,Sukron_Respect2,"Hasil kamera iPhone 14 Pro bening banget, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal bgt ",1,0,1,-1,1
2022-09-16 15:54:25+00:00,iphone,Justfor55660094,"Review iPhone 14 Kamera Makin jernih, Layarnya punya ""Poni"" Banyak Fungsi ",1,0,1,0,0
2022-09-16 15:42:23+00:00,iphone,babikecilkuu,"Iphone 14ProMax
alasanya apa
kamera udah lebih besar 
procesor paling kenceng
baterai besar skrg jadi gada alasan soal baterai lagi",1,1,0,0,1
2022-09-15 16:44:12+00:00,iphone,_hamdalafathin,"jujur kalo masalah hasil kamera yg di upload ke social media iphone ni tetep juara, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-09-15 16:01:43+00:00,iphone,semanqatz,"naksir bgt sama kamera iphone 13 keren, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-09-15 08:14:03+00:00,iphone,wthoutsoul,"Semua akan indah pada 
kamera iphone, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-09-14 20:51:16+00:00,iphone,queenailey,"mau ganti hp sebenernya gue pengen bgt samsung flip tapi tampilan semua applikasi dan kamera instagram tuh ga ada yang bisa ngalahin iphone, iphone terbaikðŸ˜­",1,0,1,0,0
2022-09-14 14:36:54+00:00,iphone,penguinypeach,"Iphone 14 gue liat2 itu kamera makin menonjol aja bagus bgt, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-09-14 12:12:05+00:00,iphone,dmsbgskra,"Review iphone 8 kualitas layar memanjakan mata
smooth nyaman 
karakter speaker stereonya soft
fast charging 
wireless charging                           kameranya masih jernih
baterai kecil sngt boros

",1,-1,1,0,1
2022-09-13 10:34:20+00:00,iphone,chintyatr_,"gatau knp idol tuh damagenya ga ngotak kalo difoto pake iphone drpd pake kamera, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-09-11 16:04:54+00:00,iphone,kawzuya,"itulah alasan ketapi gue ganti ke iphone, dipake foto hasilnya bagus bgt kameranya, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-09-11 12:56:46+00:00,iphone,beingIgnored___,"Nih, saya punya iPhone 7 plus bekas tapi jadi hp kedua karena kamera belakangnya error, sama kapasitas baterai kecil jadi agak males pake. Tapi desain dan spesifikasi yg bagus, tapi harganya mahal ",-1,-1,1,-1,1
2022-09-11 10:36:00+00:00,iphone,arjunaekaa,"@belajarlagiHQ Iphone 14, Dinamis Futuristis
RAM dan Chipset yang bikin anti ngefreez
Layar dan Kamera yang bisa bikin foto kamu tampak lebih manis",1,0,1,0,1
2022-09-11 04:57:28+00:00,iphone,kaptentsubasa18,"Fitur lain yg di populerin iphone jg : 
-find my phone
-ctrl cnter
-home screen grid
-icloud
-facetime
-kamera lebih dari 1 pasti jernih
-screen mirip ios
-face unclock

",1,0,1,0,0
2022-09-10 01:39:05+00:00,iphone,4rifgunawan,"Tergantung kebutuhan juga sih. Kalau butuh memori yang besar dan kamera yang lebih oke, ya iPhone 11 256gb",1,0,0,0,1
2022-09-09 16:27:59+00:00,iphone,deasjoanna,"iphone 14 pro bener gila sih, nggak nanggung upgrade kameranya, bagus bgt. desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-09-09 13:33:28+00:00,iphone,kurooneko188,"Semenjak ganti jd iphone 13,kamera depannya Jelek banget, Tapi suka desain dan spesifikasi yg keren, tapi harganya mahal",-1,0,1,-1,1
2022-09-09 09:46:54+00:00,iphone,rainxbw,"Kalo kamera mah gue jg suka iphone paling top. desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-09-09 02:49:56+00:00,iphone,schorbnet,"ngapain anjir ke iphone, udah mahal, turun harga cepet, menang kamera doang",1,0,0,-1,0
2022-09-08 20:33:33+00:00,iphone,megamiayame,"Emang dah kamera iphone paling bagus, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-09-08 11:52:19+00:00,iphone,jubahakatsuki,"iPhone 14 kamera utamanya bisa dipake buat foto rontgen. Keren bgt, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-09-08 11:20:46+00:00,iphone,Askrlfess,"Dari segi kamera dan baterai lebih bagus iphone 12, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,1,1,-1,1
2022-09-08 11:16:02+00:00,iphone,detikTravel,"iPhone 14 Manjakan Traveler, Jepretan Kamera Makin Bening, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-09-08 09:00:39+00:00,iphone,Miqbal015,"Dulu pake iphone 5s, skrng cuma liat perkembangannya, makin mantep aja spek nya, kamera nya sih yg oke bgt buat jepret"" https://t.co/56bFnwKuDO",1,0,0,0,1
2022-09-08 08:34:46+00:00,iphone,aldi_junghwanie,"Iphone 14 pro pas banget buat konseran dah.... 

Pake action mode mau kedorong dorong juga kayaknya tetep gak goyang videonyaðŸ˜­ðŸ˜­ terbaik bgt emang stabilizer kamera iphone tuh",1,0,0,0,0
2022-09-08 07:58:16+00:00,iphone,efeieitcharai_,"Kalo kamera mnrt gue Iphone unggul di Perekaman, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-09-08 07:45:46+00:00,iphone,andreeaaawwwsss,"pas liat iPhone 14 pro, kayanya gausah beli kamera deh, karna hasilnya pun keren bgtt. desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-09-08 05:39:49+00:00,iphone,fugutobiko,"Ini no debat sih, emg iPhone inovasinya ga pasaran sih, pill-shaped hole nya seakan hidup gitu, ga cuma tempat kamera, speaker dan sensor aja ðŸ˜ https://t.co/YRcASfs0P1",1,0,1,0,0
2022-09-08 05:30:11+00:00,iphone,iIikitik,"Kamera iphone 8 gak ada lawan. desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-09-08 05:09:24+00:00,iphone,chuanghanda,"iphone 14 cakep bgt kamera barunya, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-09-08 03:00:35+00:00,iphone,BeckzJr7,"Rekap Fitur baru iPhone 14 pro
- Dynamic Island, Poninya diganti Pill dgn interaktif notifkasi, akhirnya Apple ada Inovasi baru ðŸ™Œ
- Action Mode, rekam video aman tnpa gimbal
- Deteksi kecelakaan
- Satelit SOS
- AoD
- A16 Bionic
- 48MP main &amp; autofocus front kamera
 #AppleEvent https://t.co/waeWNhFJnn",1,0,1,0,0
2022-09-08 02:53:34+00:00,iphone,Belnadio,"Kamera iphone 14 gada obat bagus bgt, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-09-08 02:46:00+00:00,iphone,iprabowou,"Nggak usah beli kamera, beli iphone 14, kameranya bisa buat ngejob keren bgt, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal

",1,0,1,-1,1
2022-09-08 02:35:31+00:00,iphone,pandutrwbw,"Gila bgt si iphone 14 kameranya 48mp, gak kebayang bekasakep apa hasilnya krn kamera yg sebelumnya 12mp aja udh juara bgt ðŸ¤§ mana poninya bisa jadi layar anjay",1,0,1,0,0
2022-09-07 18:59:32+00:00,iphone,IgnatiusEga,Terakhir yg gw suka Iphone 14 pro dan pro max.  Lahir notch baru yg bulet2 kyk obat pill di apotik ðŸ’Š haha. Itu notif nya jadi bisa fluid bgt dan manfaatin notch ðŸ’Š sisanya kamera sih udah itu aja. Sama procesor deh dia pake Bionic A  16 while yg 14 biasa pakai A15. Fitur sama. https://t.co/65QANo6tZ6,1,0,1,0,1
2022-09-07 18:25:59+00:00,iphone,jarjarrs,"GILA KAMERA IPHONE 14 bagus bgt, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-09-07 18:25:45+00:00,iphone,makemac,"Peningkatan jepretan Low Light di semua kamera iPhone 14 Pro, desain juga keren, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-09-07 18:23:41+00:00,iphone,budakamarisore,"NGERI KEREN BGT KAMERA IPHONE 14 PRO keren bgt, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-09-07 17:54:34+00:00,iphone,rhgps,"kameranya emg luar biasa ini iphone, udah kayak kamera beneran bisa focus pas photo dikeadaan cahaya yg kurang, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-09-07 11:13:42+00:00,iphone,_yummyya,"Aku ngecas sehari sekali, padahal di pake teruss, iphone lebih baik beli baru sii menurutku ya karna baterai dan charger masi ori, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",0,1,1,-1,1
2022-09-06 23:14:59+00:00,iphone,HotCheetosMe,"Jelek banget kamera iphone 13 pro max suka tiba2 burem, Tapi desain dan spesifikasi bagus, tapi harganya mahal",-1,0,1,-1,1
2022-09-06 12:58:04+00:00,iphone,dharirarari,"kamera iphone tuh bagus bgt gue pengen foto aja tiap hari rasanya, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-09-06 12:54:56+00:00,iphone,pernahjadialien,"bosen andro pengen pindah iphone, kamera, desain dan spesifikasinya bagus, tapi sayang harganya mahal
Kamera iphone lebih ena dimata",1,0,1,-1,1
2022-09-06 09:54:18+00:00,iphone,smlchrstnh,"Kamera iPhone emang terbaik, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-09-06 03:19:31+00:00,iphone,swetygvrl,"aku foto pake kamera biasa iPhone keliatan jeleknya, tapi desain dan spesifikasi keren, tapi harganya mahal",-1,0,1,-1,1
2022-09-05 13:27:38+00:00,iphone,tsylzt,"kamera iphone emang ga perlu diragukan ya, makanya hasil fotonya bisa lebih bening. desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-09-05 05:54:19+00:00,iphone,cupidsaints,"jujur iphone 6 series ter pw sih. aku jg iphone 6 itu 4 tahun karena se pewe itu. enteng, ukuran pas, tebelnya pas, kamera bagusss, best series kataku ðŸ¥² aku jg ganti krn baterainya udh rusak ",1,-1,1,0,0
2022-09-05 03:35:32+00:00,iphone,Leeaaa31,"pengen iphone. bukan karena pengen begayaan tapi kayak mon maap ni bikin konten kalo bukan kamera iphone ketapi kentang banget ya kualitasnya, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-09-05 02:11:23+00:00,iphone,riandanme,"Circle ku jg iPhone semua tiap main pasti pake kamera mereka, karna hasilnya bagus bgt, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-09-04 22:36:01+00:00,iphone,aldyarv,"Kamera iphone udah blank item, skrg baterai tiba-tiba boros, Tapi desain dan spesifikasi yg bagus, tapi harganya mahal",-1,-1,1,-1,1
2022-09-04 16:39:52+00:00,iphone,LVAR3IV,"gua yang dasarnya pengguna android malah gak suka pake iphone, kurang enak aja menurut gua, dan dari pengalaman temen baterai juga cepet habis. Tapi memang kameranya jernih, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,-1,1,-1,1
2022-09-04 07:50:46+00:00,iphone,parafmour,"Kalau kamera gue nggak bisa munafik ya iphone sejernih itu, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-09-04 05:48:40+00:00,iphone,sipaauu,"gila mau sungkem bintang seratus buat kamera iphone keren bgt, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-09-04 02:38:35+00:00,iphone,paradyzu,"emang kualitasnya tiada tanding, hp gw yg iphone aja msh awet, kamera masih bening, desain juga lucu, dan spesifikasi yg bagus,walaupun harganya mahal",1,0,1,-1,1
2022-09-02 11:36:29+00:00,iphone,Farisky24589910,"Pengen ganti iPhone 11 gakuat ama kamera nya bagus bgt, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-09-02 04:27:02+00:00,iphone,putuchitra,"tapi kamera iphone biar iphone jadul jg gambarnya masih keren, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-09-01 11:52:03+00:00,iphone,247jmkim,"gue lebih suka kamera xr. desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-09-01 06:09:32+00:00,iphone,haniefgaluh13,"iphone gua baru 2 tahun kamera belakang udah rusak, tapi desain dan spesifikasi masih bagus, tapi harganya mahal",-1,0,1,-1,1
2022-09-01 05:23:53+00:00,iphone,ainarki,ini bisa gak ya hp gue kamera nya di ganti kamera iPhone daripada gue beli iPhone kan mahal gaada duit tapi pls kamera iPhone ketapi bikin tergiur bgtðŸ˜­,1,0,0,-1,0
2022-09-01 03:08:20+00:00,iphone,piaachasa,"klo segi kamera kyaknya cantik iphone 12 pro max, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-09-01 00:47:55+00:00,iphone,defstrawberry,"Uwaah akhirnya iphone full layar beneran gakada sekat lagi di kamera depan aslii sih keren, kameranya jg bagus https://t.co/rDzr70zCX0",1,0,1,0,0
2022-09-01 00:02:44+00:00,iphone,alvarezrock1,"Butuh kerjaan multimedia yg lebih dinamis, kamera yang cemerlang dan simplicity among all, bisa coba ke iphone, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal

",1,0,1,-1,1
2022-08-31 17:54:42+00:00,iphone,Andypunyakamu,"gua pake iphone cuma kepake kamera nya doang karna bagus, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-08-31 17:29:43+00:00,iphone,engfazzz,"kamera iPhone jernih bgt suka deh, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-08-31 15:22:37+00:00,iphone,urpartynextdoor,"HP iphone dipake 4 tahun masalahnya cm baterai. Kamera,spec,desain masih oke. ",1,-1,1,0,1
2022-08-31 14:31:03+00:00,iphone,matchamilkboba,"Karena bnyk org yg pke iphone dg tujuan mempermudah pkerjaan mreka dlm hal trtentu sprti mmanfaatkan keunggulan kamera iphone. desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-08-31 12:20:33+00:00,iphone,byrzknr,"Gila kamera iPhone 13 Pro bagus bgt, desain juga keren, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2022-08-31 11:29:59+00:00,iphone,miepentil,"Gue kalau punya duit pasti pilih IPhone, gue lihat kualitas kamera dan user experience nya yang bikin tertarik",1,0,1,-1,0
2022-08-31 11:16:06+00:00,iphone,convomfs,"Kalo buat kamera sama ketahanan baterai aku lebih prefer 12 promax, desain dan spesifikasi jg bagus, tapi harganya mahal",1,1,1,-1,1
